,docId,subject,relation,object
1272,7V4B-GJD1-2R2Y-7180-00000-00.txt,Christmas shopping season,was,weaker
1273,7V4B-GJD1-2R2Y-7180-00000-00.txt,Part,was,end bonuses
1274,7V4B-GJD1-2R2Y-7180-00000-00.txt,Part,was,probably end bonuses
1275,7V4B-GJD1-2R2Y-7180-00000-00.txt,Part,was,end of year bonuses
1276,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,anticipated.The,real issue
1277,7V4B-GJD1-2R2Y-7180-00000-00.txt,Part,was,probably end of year bonuses
1278,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,anticipated.The,issue
1279,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,turn around,if U.S. economy turns
1280,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,turn around,U.S. economy turns around
1281,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,'re looking at,at Minnesota 's economy?A Minnesota
1282,7V4B-GJD1-2R2Y-7180-00000-00.txt,Minnesota,in,Minnesota
1283,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,turn around,if U.S. economy turns around
1284,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,turn around,U.S. economy turns
1285,7V4B-GJD1-2R2Y-7180-00000-00.txt,One,is,credit markets
1286,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,manner.The other important item
1287,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning
1288,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,more normal manner.The other important item
1289,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in more normal manner.The other item
1290,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,normal manner.The other item
1291,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in manner.The item
1292,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in normal manner.The important item
1293,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in manner.The other important item
1294,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in more normal manner.The important item
1295,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in more normal manner.The item
1296,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in manner.The other item
1297,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in normal manner.The other item
1298,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,normal manner.The other important item
1299,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,more normal manner.The other item
1300,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,manner.The important item
1301,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,normal manner.The important item
1302,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,more normal manner.The important item
1303,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in normal manner.The other important item
1304,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in manner.The important item
1305,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,more normal manner.The item
1306,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in more normal manner.The other important item
1307,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,manner.The item
1308,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,have start,functioning in normal manner.The item
1309,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,normal manner.The item
1310,7V4B-GJD1-2R2Y-7180-00000-00.txt,They,functioning in,manner.The other item
1311,7V4B-GJD1-2R2Y-7180-00000-00.txt,Consumer spending,depends upon,income
1312,7V4B-GJD1-2R2Y-7180-00000-00.txt,Today consumer confidence,is lowest in,history.The real question
1313,7V4B-GJD1-2R2Y-7180-00000-00.txt,consumer,does,When does start
1314,7V4B-GJD1-2R2Y-7180-00000-00.txt,Today consumer confidence,is lowest in,history.The question
1315,7V4B-GJD1-2R2Y-7180-00000-00.txt,lowest,does,does start
1316,7V4B-GJD1-2R2Y-7180-00000-00.txt,consumer,does,does start
1317,7V4B-GJD1-2R2Y-7180-00000-00.txt,Today consumer confidence,is,lowest
1318,7V4B-GJD1-2R2Y-7180-00000-00.txt,lowest,does,When does start
1319,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,portion of,their retirement savings
1320,7V4B-GJD1-2R2Y-7180-00000-00.txt,It,'s complicated by,fact
1321,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,'ve lost,portion of their retirement savings
1322,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,'ve lost,substantial portion
1323,7V4B-GJD1-2R2Y-7180-00000-00.txt,reaction,is save,more
1324,7V4B-GJD1-2R2Y-7180-00000-00.txt,logical reaction,is save,more
1325,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,substantial portion of,their retirement savings
1326,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,'ve lost,portion
1327,7V4B-GJD1-2R2Y-7180-00000-00.txt,age composition,has,changed.The baby boom generation
1328,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,'ve lost,substantial portion of their retirement savings
1329,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,save,more
1330,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,have life,after they retire.But
1331,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,have life,they retire.But
1332,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,have,little bit better life
1333,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,have,life
1334,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,have,bit better life
1335,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,spend,less
1336,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,spend,less
1337,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,'re in,So spiral
1338,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,'re in,So vicious spiral
1339,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,'re in,spiral
1340,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,'re in,vicious spiral
1341,7V4B-GJD1-2R2Y-7180-00000-00.txt,credit markets,showing,signs
1342,7V4B-GJD1-2R2Y-7180-00000-00.txt,Congress,passed,stimulus package
1343,7V4B-GJD1-2R2Y-7180-00000-00.txt,credit markets,showing,signs of improvement.The fact
1344,7V4B-GJD1-2R2Y-7180-00000-00.txt,credit markets,signs of,fact
1345,7V4B-GJD1-2R2Y-7180-00000-00.txt,president,passed,stimulus package
1346,7V4B-GJD1-2R2Y-7180-00000-00.txt,credit markets,signs of,improvement.The fact
1347,7V4B-GJD1-2R2Y-7180-00000-00.txt,credit markets,showing,signs of fact
1348,7V4B-GJD1-2R2Y-7180-00000-00.txt,We,made,progress
1349,7V4B-GJD1-2R2Y-7180-00000-00.txt,news,is without,to would have without it.So
1350,7V4B-GJD1-2R2Y-7180-00000-00.txt,news,is without,to where would have without it.So
1351,7V4B-GJD1-2R2Y-7180-00000-00.txt,good news,is without,to where would have without it.So
1352,7V4B-GJD1-2R2Y-7180-00000-00.txt,good news,is without,where would have without it.So
1353,7V4B-GJD1-2R2Y-7180-00000-00.txt,news,is without,would have without it.So
1354,7V4B-GJD1-2R2Y-7180-00000-00.txt,news,is without,where would have without it.So
1355,7V4B-GJD1-2R2Y-7180-00000-00.txt,good news,is without,to would have without it.So
1356,7V4B-GJD1-2R2Y-7180-00000-00.txt,good news,is without,would have without it.So
1357,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,would without,would have without it.So
1358,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,would without,to would have without it.So
1359,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,would without,where would have without it.So
1360,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,would without,to where would have without it.So
1361,7V4B-GJD1-2R2Y-7180-00000-00.txt,there bright spots,is in,Minnesota 's economy?A
1362,7V4B-GJD1-2R2Y-7180-00000-00.txt,health care industry,has had,layoffs
1363,7V4B-GJD1-2R2Y-7180-00000-00.txt,health care industry,has had,very few layoffs
1364,7V4B-GJD1-2R2Y-7180-00000-00.txt,health care industry,has had,few layoffs
1365,7V4B-GJD1-2R2Y-7180-00000-00.txt,technology manufacturing industry,is,spot.But
1366,7V4B-GJD1-2R2Y-7180-00000-00.txt,technology manufacturing industry,is,bright spot.But
1367,7V4B-GJD1-2R2Y-7180-00000-00.txt,medical technology manufacturing industry,is,bright spot.But
1368,7V4B-GJD1-2R2Y-7180-00000-00.txt,industry,is,bright
1369,7V4B-GJD1-2R2Y-7180-00000-00.txt,recession,is,different
1370,7V4B-GJD1-2R2Y-7180-00000-00.txt,medical technology manufacturing industry,is,spot.But
1371,7V4B-GJD1-2R2Y-7180-00000-00.txt,recession,is different in,that
1372,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,put,forecast together?A
1373,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,do,forecast
1374,7V4B-GJD1-2R2Y-7180-00000-00.txt,first step,is,national outlook
1375,7V4B-GJD1-2R2Y-7180-00000-00.txt,step,is,national outlook
1376,7V4B-GJD1-2R2Y-7180-00000-00.txt,step,is,national economic outlook
1377,7V4B-GJD1-2R2Y-7180-00000-00.txt,first step,is,outlook
1378,7V4B-GJD1-2R2Y-7180-00000-00.txt,first step,is,national economic outlook
1379,7V4B-GJD1-2R2Y-7180-00000-00.txt,first step,is,economic outlook
1380,7V4B-GJD1-2R2Y-7180-00000-00.txt,step,is,economic outlook
1381,7V4B-GJD1-2R2Y-7180-00000-00.txt,step,is,outlook
1382,7V4B-GJD1-2R2Y-7180-00000-00.txt,state,has,consultant
1383,7V4B-GJD1-2R2Y-7180-00000-00.txt,Global Insight,consultant 's,state
1384,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,do,state economic outlook
1385,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,do,state outlook
1386,7V4B-GJD1-2R2Y-7180-00000-00.txt,comes,is take,estimates of employment growth
1387,7V4B-GJD1-2R2Y-7180-00000-00.txt,comes,is take,estimates
1388,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,have created over,summer
1389,7V4B-GJD1-2R2Y-7180-00000-00.txt,comes,estimates of,employment growth
1390,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,to earn
1391,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,how much money
1392,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,would,would able
1393,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,tell,me
1394,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,much money
1395,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,asked,you
1396,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,money
1397,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,earn
1398,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for average Minnesotans in your forecasts?A
1399,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for Minnesotans in your forecasts?A
1400,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for Minnesotans Christ
1401,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,tell,me
1402,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for average Minnesotans Christ
1403,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for average Minnesotans in your forecasts?A Christ
1404,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for average Minnesotans in your forecasts?A Christ
1405,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for average Minnesotans in your forecasts?A Christ
1406,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake
1407,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for Minnesotans
1408,7V4B-GJD1-2R2Y-7180-00000-00.txt,money,spend on,ticket items
1409,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,spend on ticket items
1410,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for Minnesotans in your forecasts?A Christ
1411,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for average Minnesotans
1412,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for Minnesotans in your forecasts?A
1413,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,to spend
1414,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,would,would confident
1415,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for Minnesotans
1416,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for average Minnesotans in your forecasts?A
1417,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for Minnesotans Christ
1418,7V4B-GJD1-2R2Y-7180-00000-00.txt,much money,spend on,ticket items
1419,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for Minnesotans Christ
1420,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,much money
1421,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,to spend on ticket items
1422,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for Minnesotans in your forecasts?A
1423,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for average Minnesotans Christ
1424,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake
1425,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for average Minnesotans in your forecasts?A Christ
1426,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for average Minnesotans
1427,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for average Minnesotans in your forecasts?A
1428,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for average Minnesotans in your forecasts?A
1429,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,how much money
1430,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake
1431,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for Minnesotans in your forecasts?A
1432,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for Minnesotans in your forecasts?A Christ
1433,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for average Minnesotans Christ
1434,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for average Minnesotans
1435,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for Minnesotans
1436,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for Minnesotans Christ
1437,7V4B-GJD1-2R2Y-7180-00000-00.txt,Minnesotans,is in,your forecasts?A
1438,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,asked,you
1439,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,about stake for Minnesotans in your forecasts?A Christ
1440,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,to spend on big ticket items
1441,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake for average Minnesotans
1442,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,stake
1443,7V4B-GJD1-2R2Y-7180-00000-00.txt,much money,spend on,big ticket items
1444,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,spend
1445,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,spend on big ticket items
1446,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much about stake for Minnesotans in your forecasts?A Christ
1447,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for Minnesotans
1448,7V4B-GJD1-2R2Y-7180-00000-00.txt,money,spend on,big ticket items
1449,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do think at,much stake for average Minnesotans Christ
1450,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,going,money
1451,7V4B-GJD1-2R2Y-7180-00000-00.txt,political pressure,alter,your forecasts
1452,7V4B-GJD1-2R2Y-7180-00000-00.txt,you,Do feel,political pressure
1453,7V4B-GJD1-2R2Y-7180-00000-00.txt,My position,is different than,anyone
1454,7V4B-GJD1-2R2Y-7180-00000-00.txt,My position,is,different
1455,7V4B-GJD1-2R2Y-7180-00000-00.txt,My position,is different than,anyone else
1456,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,'m employed by,University
1457,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,'m employed by,University of Minnesota
1458,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,make,same amount of money
1459,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,make,amount
1460,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,give,30 days ' notice
1461,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,make,same amount
1462,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,'d have,job
1463,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,make,amount of money
1464,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,give,them
1465,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,'m making,now.We
1466,7V4B-GJD1-2R2Y-7180-00000-00.txt,I,'d still have,job
1467,7V4B-GJD1-2R2Y-7180-00000-00.txt,they,come to,end
1468,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,keep,foundation
1469,7V4B-GJD1-2R2Y-7180-00000-00.txt,recession,come too to,end
1470,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,need,be thinking
1471,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,need,to be thinking
1472,7V4B-GJD1-2R2Y-7180-00000-00.txt,recession,come to,end
1473,7V4B-GJD1-2R2Y-7180-00000-00.txt,more,subscribe to,newspaper
1474,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,position,ourselves
1475,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,keep,foundation for economic success
1476,7V4B-GJD1-2R2Y-7180-00000-00.txt,we,keep,foundation for success
1477,7V4B-GJD1-2R2Y-7180-00000-00.txt,2009,Copyright at_time,Minn.
1478,7V4B-GJD1-2R2Y-7180-00000-00.txt,2009,Copyright at_time,c
1479,7V4B-GJD1-2R2Y-7180-00000-00.txt,Suite 303,write to,Permissions Group Inc.
1480,7V4B-GJD1-2R2Y-7180-00000-00.txt,Ave.,is,Milwaukee
1481,7V4B-GJD1-2R2Y-7180-00000-00.txt,Suite 303,write to,1247 Milwaukee Ave.
1482,7V4B-GJD1-2R2Y-7180-00000-00.txt,Suite 303,send fax to,847-635-6968
1483,7V4B-GJD1-2R2Y-7180-00000-00.txt,Suite 303,send,fax
1484,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,so will good year
1485,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,crisis,winds up,serving as backdrop for developing stories
1486,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,economic crisis,serving as,backdrop for stories
1487,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,crisis,serving as,backdrop for developing stories
1488,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,will good year
1489,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,be,good
1490,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,crisis,winds up,serving
1491,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,maybe will year
1492,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,economic crisis,serving as,backdrop for developing stories
1493,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,so maybe will good year
1494,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,crisis,serving as,backdrop for stories
1495,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,big stories,is in,mutual fund world
1496,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,so will year
1497,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,will year
1498,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,economic crisis,serving as,backdrop
1499,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,economic crisis,winds up,serving as backdrop
1500,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,economic crisis,winds up,serving
1501,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,economic crisis,winds up,serving as backdrop for developing stories
1502,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,crisis,winds up,serving as backdrop
1503,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,crisis,serving as,backdrop
1504,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,so maybe will year
1505,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,crisis,winds up,serving as backdrop for stories
1506,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,economic crisis,winds up,serving as backdrop for stories
1507,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,will,maybe will good year
1508,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Bond fund investors,accepting,losses
1509,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Bond fund investors,accepting losses in,exchange safety
1510,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Bond fund investors,accepting losses in,exchange
1511,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Current Treasury yields,are above,expense ratio of bond fund
1512,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Treasury yields,are above,barely expense ratio of average bond fund
1513,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Treasury yields,are above,expense ratio
1514,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Current Treasury yields,are above,barely expense ratio
1515,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Treasury yields,are above,barely expense ratio
1516,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Current Treasury yields,are above,barely expense ratio of average bond fund
1517,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Current Treasury yields,are above,expense ratio
1518,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Treasury yields,are above,expense ratio of bond fund
1519,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Current Treasury yields,are above,barely expense ratio of bond fund
1520,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Treasury yields,are above,barely expense ratio of bond fund
1521,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Treasury yields,are above,expense ratio of average bond fund
1522,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Current Treasury yields,are above,expense ratio of average bond fund
1523,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,term bond funds,lose,money
1524,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,short term bond funds,lose,money
1525,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,investors,will stick with,government bond funds waiting
1526,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,investors,instead will stick with,government bond funds waiting
1527,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,investors,instead will stick with,government bond funds
1528,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,someplace,put,money
1529,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,investors,will stick with,government bond funds
1530,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Pension Protection Act,was,When passed by Congress
1531,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Pension Protection Act,was,passed by Congress in 2006
1532,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,employers,offer,target date funds
1533,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Pension Protection Act,was,When passed by Congress in 2006
1534,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,allowed,employers
1535,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Pension Protection Act,was passed by,Congress
1536,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,one third,flowing into,funds
1537,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,third,flowing into,funds
1538,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,funds,offered,kind
1539,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,there,has,so question
1540,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,average equity fund,is in,2008
1541,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,there,has,so real question
1542,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,funds,offered,kind of diversification
1543,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,there,has,real question
1544,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,there,has,real
1545,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,there,has,question
1546,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,have discussed,everything
1547,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,issue,is,"dead.At least 1,500 funds"
1548,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,issue,is,"least 1,500 funds"
1549,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,'s going,constant in 09
1550,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,'s going,constant
1551,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,'s going,to constant in 09
1552,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,year,near,end
1553,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,'s going,to constant
1554,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,pace,picked up near,year 's end
1555,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,pace,Still picked up near,year 's end
1556,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,difficult,to remain
1557,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,increasingly difficult,remain
1558,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,increasingly difficult,to remain at time
1559,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Small fund firms,are finding,it difficult
1560,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,fund firms,are finding,it difficult
1561,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,remain,profitable
1562,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,remain at,time
1563,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,difficult,remain
1564,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,difficult,to remain at time
1565,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,increasingly difficult,to remain
1566,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,increasingly difficult,remain at time
1567,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Small fund firms,are finding,it increasingly difficult
1568,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,fund firms,are finding,it increasingly difficult
1569,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,it,difficult,remain at time
1570,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,are responding by,increasing paperwork burden on funds
1571,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,are responding to,hedge fund problems
1572,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,are responding by,paperwork burden on funds
1573,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,are responding by,increasing paperwork burden on traditional funds
1574,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,are responding by,increasing paperwork burden
1575,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,are responding by,paperwork burden on traditional funds
1576,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Regulators,are responding by,paperwork burden
1577,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Big firms,are consolidating,funds
1578,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,firms,are consolidating,funds
1579,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,time,pull,plug
1580,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Chuck Jaffe,is,senior columnist
1581,4VB1-H3G0-TWJ8-K1JG-00000-00.txt,Chuck Jaffe,is,columnist
